Surname_name,UI,Former,Frakcija,DeclYear,Interest_Type,Entity_name,Entity_RegNum,Legal_form,Municipality,Region,NACE_1,Specif,Position,Income_type,Income_value,Fin_v,Fin_v_number,Fin_v_value
"Šmits, Didzis",LSRD-85,Private,Independent,2019,Position / Private,Latvijas Zivrūpnieku savienība,40008053792,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations,Prezidents,,,,,
"Šmits, Didzis",LSRD-85,Private,Independent,2019,Position / Private,Latvijas Zivsaimnieku asociācija,40008012775,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations; CSO-social work,Prezidents,,,,,
"Šmits, Didzis",LSRD-85,Private,Independent,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""Šmits, Jēkabsons un Partneri""",40103480510,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,,,Kapitāla daļas,," €4,00 "
"Šmits, Didzis",LSRD-85,Private,Independent,2019,Income / P-A-R,Latvijas Zivsaimnieku asociācija,40008012775,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations; CSO-social work,,Alga," €1.432,35 ",,,
"Šmits, Didzis",LSRD-85,Private,Independent,2019,Income / P-A-R,Latvijas Zivrūpnieku savienība,40008053792,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations,,Alga," €4.800,00 ",,,
"Šmits, Didzis",LSRD-85,Private,Independent,2019,Income / Private,"Biedrība ""EUROPEAN CRABBING ASSOCIATION""",40008200655,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - agriculture,,Alga," €2.257,88 ",,,
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Position / Private,Edvīns Šnore,,,,,,,Pašnodarbināta persona,,,,,
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Holding,TRIANGLE PETROLEUM CORP,T0900008411,Foreign Entity,,,B - Mining and Quarrying,,,,,Akcijas,," €14,69 "
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Holding,HEAT BIOLOGICS INC,T0900007614,Foreign Entity,,,"M - Professional, scientific and technical activities",,,,,Akcijas,," €253,69 "
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Holding,NOVAVAX INC,T0900007611,Foreign Entity,,,"M - Professional, scientific and technical activities",,,,,Akcijas,," €354,28 "
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Holding,SYNERGY PHARMACEUTICALS INC,T0900007609,Foreign Entity,,,C - Manufacturing,,,,,Akcijas,," €11,39 "
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Holding,WABTEC CORPORATION,,Foreign Entity,,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Akcijas,," €138,51 "
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Holding,GENERAL ELECTRIC CO,T0900008070,Foreign Entity,,,"D - Electricity, gas, steam and air conditioning supply",,,,,Akcijas,," €3.793,65 "
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Holding,ARADIGM CORP,T0900008410,Foreign Entity,,,C - Manufacturing,,,,,Akcijas,," €110,38 "
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Income / Private,"Saldus rajona Zirņu pagasta zemnieku saimniecība ""PĪLĀDŽI""",48501011059,ZEM,Saldus municipality,Kurzeme,"A - Agriculture, forestry and fishing",,,Ienāk. no saimn. darbības un komercdarb," €666,67 ",,,
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Income / Private,Autortiesību un komunicēšanās konsultāciju aģentūra / Latvijas Autoru apvienība,40008043690,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations; CSO-culture,,Honorārs," €11,53 ",,,
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Income / P-A-R,Edvīns Šnore,,,,,Self-employment,,,U.c. ienākumi," €4.400,00 ",,,
"Šnore, Edvīns",LSRD-86,MP,NA/TB-LNNK,2019,Income / P-A-R,Edvīns Šnore,,,,,Self-employment,,,Alga," €3.732,00 ",,,
"Šteins, Mārtiņš",LSRD-87,Private,A/P!,2019,Position / Private,Latvijas Jaunatnes padome,40008012686,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of business and employers membership organisations; CSO-social work,"Viceprezident, Valdes loceklis",,,,,
"Šteins, Mārtiņš",LSRD-87,Private,A/P!,2019,Position / Private,Cēsu rajona lauku partnerība,40008104938,BDR,Cēsis municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations; CSO-culture,Padomes loceklis,,,,,
"Šteins, Mārtiņš",LSRD-87,Private,A/P!,2019,Position / Private,"""Jauniešu organizācija Nītaureņi""",40008170539,BDR,Amatas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Social,"Valdes priekšsēdētājs, projektu vadītājs",,,,,
"Šteins, Mārtiņš",LSRD-87,Private,A/P!,2019,Position / Private,Mārtiņš Šteins,,,,,,,Eksperts,,,,,
"Šteins, Mārtiņš",LSRD-87,Private,A/P!,2019,Holding,"""NĪTAURES KOOPERATĪVĀ KRĀJAIZDEVU SABIEDRĪBA""",44103027762,KB,Amatas municipality,Vidzeme,K - Financial and insurance activities,,,,,Kapitāla daļas,," €14,23 "
"Šteins, Mārtiņš",LSRD-87,Private,A/P!,2019,Income / P-A-R,"""Jauniešu organizācija Nītaureņi""",40008170539,BDR,Amatas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Social,,Alga," €3.400,00 ",,,
"Švecova, Ļubova",LSRD-88,Private,Saskaņa,2019,Holding,"SIA ""Laforte""",40103929676,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,,,Kapitāla daļas,," €2.800,00 "
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Position / Private,"""Latvijas Inovatoru apvienība""",40008148171,BDR,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,Valdes loceklis,,,,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Position / Private,Rēzeknes Tehnoloģiju akadēmija,90000011588,State institution,Rēzeknes municipality,Latgale,P - Education ,,Profesors,,,,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Position / Private,Rēzeknes Tehnoloģiju akadēmija,90000011588,State institution,Rēzeknes municipality,Latgale,P - Education ,,Vadošais pētnieks,,,,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Position / Private,Rēzeknes Tehnoloģiju akadēmija,90000011588,State institution,Rēzeknes municipality,Latgale,P - Education ,,Senators,,,,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Position / Private,"Biedrība ""Mežvidu lauksaimniecības un tehnoloģiju parks""",40008238102,BDR,Rēzeknes municipality,Latgale,S - Civil Society; Professionist Associations; Other service activities,CSO - Environment,Valdes loceklis,,,,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Position / Private,LATGALIEŠU KULTŪRAS BIEDRĪBA,40008005063,BDR,Rēzeknes municipality,Latgale,"R - Arts, Entertainment, Sports and Recreation",,Valdes loceklis,,,,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Position / Private,Latvijas Tehnoloģisko universitāšu un augstskolu konsorcijs,40008210738,BDR,Rīgas municipality,Rīga/Pierīga,P - Education ,,Valdes loceklis,,,,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Holding,"Akciju sabiedrība ""Latvijas Krājbanka""",40003098527,AS,Rīgas municipality,Rīga/Pierīga,K - Financial and insurance activities,,,,,Privatizācijas sertifikāti,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Holding,"Akciju sabiedrība ""LATVIJAS KUĢNIECĪBA""",50003003091,AS,Ventspils municipality,Kurzeme,"M - Professional, scientific and technical activities",,,,,Akcijas,," €21,34 "
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Income / P-A-R,Rēzeknes Tehnoloģiju akadēmija,90000011588,State institution,Rēzeknes municipality,Latgale,P - Education ,,,Alga," €19.987,09 ",,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Income / P-A-R,Rēzeknes Tehnoloģiju akadēmija,90000011588,State institution,Rēzeknes municipality,Latgale,P - Education ,,,Stipendija," €3.176,00 ",,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Income / P-A-R,Rēzeknes Tehnoloģiju akadēmija,90000011588,State institution,Rēzeknes municipality,Latgale,P - Education ,,,Honorārs," €550,66 ",,,
"Teirumnieks, Edmunds",LSRD-89,Local politician,NA/TB-LNNK,2019,Income / Private,Luminor Bank AS Latvijas filiāle,40203154352,AKF,Rīgas municipality,Rīga/Pierīga,K - Financial and insurance activities,,,Davinājums," €8,83 ",,,
"Tērauda, Vita Anda",LSRD-90,Private,A/P!,2019,Position / Private,Pasaules dabas fonds,40008067839,NOD,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Environment,Padomes locekle,,,,,
"Tērauda, Vita Anda",LSRD-90,Private,A/P!,2019,Position / Private,"""Baltijas-Melnās jūras alianse""",40008135618,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Padomes locekle,,,,,
"Tutins, Jānis",LSRD-91,MP,Saskaņa,2019,Position / Private,"""Latgalieši""",50008091141,BDR,Rēzeknes municipality,Latgale,S - Civil Society; Professionist Associations; Other service activities,CSO - culture,,,,,,
"Tutins, Jānis",LSRD-91,MP,Saskaņa,2019,Holding,"SIA ""SAKNES PLUS""",42403018474,SIA,Rēzeknes municipality,Latgale,J - Information and Communication,,,,,Kapitāla daļas,," €284,57 "
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Position / Private,"""Latvijas-Krievijas draudzības biedrība""",40008176071,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Position / Private,"Nodibinājums ""BF""",40008130678,NOD,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Position / Private,"Biedrība ""Eurasia Partnership""",40008223836,BDR,Garkalnes municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,CSO - Economics,Valdes loceklis,,,,,
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Position / Private,"""Latvijas-Kazahstānas draudzības biedrība""",50008096331,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Position / Private,"""BALTIJAS FORUMS""",40008050476,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""DX-L""",41503039774,SIA ,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,,,,,Kapitāla daļas,," €853,72 "
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Holding,"Sabiedrība ar ierobežotu atbildību ""EIRO REĢIONS""",50003670721,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,Kapitāla daļas,," €1.479,79 "
"Urbanovičs, Jānis",LSRD-92,MP,Saskaņa,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""Inchcape Motors Latvia""",40003073379,SIA,Rīgas municipality,Rīga/Pierīga,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,,,U.c. ienākumi," €46.000,00 ",,,
"Valainis, Viktors",LSRD-93,MP,ZZS,2019,Position / Private,"""Latvijas Lielo pilsētu asociācija""",40008062649,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Izpilddirektors,,,,,
"Valainis, Viktors",LSRD-93,MP,ZZS,2019,Income / P-A-R,"""Latvijas Lielo pilsētu asociācija""",40008062649,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",,Alga," €33.043,61 ",,,
"Voika, Inese",LSRD-94,Private,A/P!,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""Rīgas Juridiskā augstskola""",40003386183,SIA,Rīgas municipality,Rīga/Pierīga,P - Education ,,,Honorārs," €3.786,00 ",,,
"Voika, Inese",LSRD-94,Private,A/P!,2019,Income / Private,SCHOOL OF CIVIC EDUCATION,,Foreign Entity,,,P - Education ,,,Honorārs," €678,00 ",,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Position / Private,VENTSPILS AUGSTSKOLA,90000362426,State institution,Ventspils municipality,Kurzeme,P - Education ,,"Vadošais pētnieks, viesprofesors",,,,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Position / Private,"SIA ""IT KOMPETENCES CENTRS""",40103326439,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,Vadošais pētnieks- zinātniskā virziena vadītājs,,,,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Position / Private,"SIA ""Biznesa, mākslas un tehnoloģiju augstskola ""RISEBA""""",40003090010,SIA,Rīgas municipality,Rīga/Pierīga,P - Education ,,Valsts pārbaudījumu komisijas priekšsēdētājs,,,,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Position / Private,Nordic Investment Bank,T0900004678,Foreign Entity,,Finland,K - Financial and insurance activities,,Kontroles komitejas loceklis,,,,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Position / Private,"""Latvijas Statistiķu asociācija""",40008042479,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,Activities of professional membership organisations; CSO-culture,Valdes loceklis,,,,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Position / Private,"""Tehnoloģiju attīstības forums""",40008080786,BDR,Rīgas municipality,Rīga/Pierīga,S - Civil Society; Professionist Associations; Other service activities,CSO - Tech,Valdes loceklis,,,,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Income / P-A-R,"SIA ""Biznesa, mākslas un tehnoloģiju augstskola ""RISEBA""""",40003090010,SIA,Rīgas municipality,Rīga/Pierīga,P - Education ,,,U.c. ienākumi," €370,22 ",,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Income / P-A-R,VENTSPILS AUGSTSKOLA,40103326439,SIA,Ventspils municipality,Kurzeme,"M - Professional, scientific and technical activities",,,Alga," €30.691,59 ",,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Income / P-A-R,"SIA ""IT KOMPETENCES CENTRS""",40103326439,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,Alga," €4.793,40 ",,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Income / P-A-R,Nordic Investment Bank,T0900004678,Foreign Entity,,Finland,K - Financial and insurance activities,,,Alga," €1.657,00 ",,,
"Vucāns, Jānis",LSRD-95,MP,ZZS,2019,Income / P-A-R,Nordic Investment Bank,T0900004678,Foreign Entity,,Finland,K - Financial and insurance activities,,,Kompensācija," €239,15 ",,,
"Zakatistovs, Atis",LSRD-96,Private,KPV LV,2019,Position / Private,RĪGAS TEHNISKĀ UNIVERSITĀTE,90000068977,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,Docents,,,,,
"Zakatistovs, Atis",LSRD-96,Private,KPV LV,2019,Position / Private,"""Latvijas lobētāju asociācija""",40008194931,BDR,Krimuldas municipality,Vidzeme,S - Civil Society; Professionist Associations; Other service activities,"CSO - Politics, democracy",Valdes loceklis,,,,,
"Zakatistovs, Atis",LSRD-96,Private,KPV LV,2019,Holding,"SIA ""Per capita""",40103975270,SIA,Rīgas municipality,Rīga/Pierīga,"M - Professional, scientific and technical activities",,,,,Kapitāla daļas,," €2.800,00 "
"Zakatistovs, Atis",LSRD-96,Private,KPV LV,2019,Income / P-A-R,RĪGAS TEHNISKĀ UNIVERSITĀTE,90000068977,State institution,Rīgas municipality,Rīga/Pierīga,P - Education ,,,Alga," €7.385,33 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Position / Private,Evita Zalite Grosa,,,,,,,Pazinota neregistreta saimnieciska darbiba,,,,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""IMPRO CEĻOJUMI""",40003235627,SIA,Ikšķiles municipality,Vidzeme,N - Administrative and support service activities,,,Honorārs," €470,58 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,OGRES NOVADA PAŠVALDĪBAS MADLIENAS PAGASTA PĀRVALDE,90000041559,State institution,Ogres municipality,Vidzeme,O - Public Administration and defense; compulsatory social security,,,Honorārs," €277,78 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,Madonas novada pašvaldība,90000054572,State institution,Madonas municipality,Vidzeme,O - Public Administration and defense; compulsatory social security,,,Honorārs," €255,56 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,"Valsts sabiedrība ar ierobežotu atbildību ""Latvijas Koncerti""",40003374610,VSIA,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,,Honorārs," €666,67 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""UNGURMUIŽA""",54103020291,SIA,Pārgaujas municipality,Vidzeme,I - Accommodatio and food service activities,,,Honorārs," €525,00 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,"Sabiedrība ar ierobežotu atbildību ""RĪGAS DOMA PĀRVALDE""",40003760722,SIA,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,,Honorārs," €312,50 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,"Atvasināta publiska persona ""Dārzkopības institūts""",90002127692,State institution,Dobeles municipality,Zemgale,O - Public Administration and defense; compulsatory social security,,,Honorārs," €666,67 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,LIMBAŽU NOVADA PAŠVALDĪBA,90009114631,State institution,Limbažu municipality,Vidzeme,O - Public Administration and defense; compulsatory social security,,,Honorārs," €200,00 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,Pārgaujas novada pašvaldība,90009116276,State institution,Pārgaujas municipality,Vidzeme,O - Public Administration and defense; compulsatory social security,,,Honorārs," €155,56 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,"""Fonds Initium""",40008246792,NOD,Rīgas municipality,Rīga/Pierīga,O - Public Administration and defense; compulsatory social security,,,Honorārs," €566,67 ",,,
"Zālīte-Grosa, Evita",LSRD-97,Local politician,JKP,2019,Income / Private,"SIA ""Dzīvā Skaņa""",40103978296,SIA,Rīgas municipality,Rīga/Pierīga,"R - Arts, Entertainment, Sports and Recreation",,,Honorārs," €333,33 ",,,
