Surname_name,Mandate_status,Frakcija,DeclYear,filed_as,Committees,Interest_Type,Entity_Type,Entity_name,Entity_RegNum,Position,Income_type,Income_value,Fin_v,Fin_v_value,Entity_Country,Entity_Municipality,Entity_Region,NACE_1,Specif
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija; Ilgtspējīgas attīstības komisija (Sekretārs),Holding | Commercial Companies,Akciju Sabiedrība,Latvijas Krājbanka,40003098527,,,,Privatizācijas sertifikāti,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija; Ilgtspējīgas attīstības komisija (Sekretārs),Holding | Commercial Companies,Akciju Sabiedrība,LATVIJAS KUĢNIECĪBA,50003003091,,,,Akcijas, € 21.34 ,Latvia,Ventspils municipality,Kurzeme,"Profesionālie, zinātniskie un tehniskie pakalpojumi",
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija; Ilgtspējīgas attīstības komisija (Sekretārs),Income | Private Sector,Ārvalsts komersanta filiāle,Luminor Bank AS Latvijas filiāle,40203154352,,Davinājums, € 8.83 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2018,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija (no 20.11.2018); Ilgtspējīgas attīstības komisija (Sekretārs no 21.11.2018),Income | Academia,Izglītības Iestāde,RĪGAS TEHNISKĀ UNIVERSITĀTE,90000068977,,U.c. ienākumi, € 161.28 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Izglitība ,
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2018,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija (no 20.11.2018); Ilgtspējīgas attīstības komisija (Sekretārs no 21.11.2018),Income | Academia,Izglītības Iestāde,Rēzeknes Tehnoloģiju akadēmija,90000011588,,Alga," € 34,825.38 ",,,Latvia,Rēzeknes municipality,Latgale,Izglitība ,
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2018,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija (no 20.11.2018); Ilgtspējīgas attīstības komisija (Sekretārs no 21.11.2018),Income | Academia,Izglītības Iestāde,Rēzeknes Tehnoloģiju akadēmija,90000011588,,Stipendija," € 2,229.00 ",,,Latvia,Rēzeknes municipality,Latgale,Izglitība ,
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija; Ilgtspējīgas attīstības komisija (Sekretārs),Income | Academia,Izglītības Iestāde,Rēzeknes Tehnoloģiju akadēmija,90000011588,,Alga," € 19,987.09 ",,,Latvia,Rēzeknes municipality,Latgale,Izglitība ,
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija; Ilgtspējīgas attīstības komisija (Sekretārs),Income | Academia,Izglītības Iestāde,Rēzeknes Tehnoloģiju akadēmija,90000011588,,Stipendija," € 3,176.00 ",,,Latvia,Rēzeknes municipality,Latgale,Izglitība ,
"Teirumnieks, Edmunds",Pilntiesīgs mandāts,Nacionāla Apvienība VL-TB/LNNK,2019,Deputāts - Latvijas Republikas Saeima,Sociālo un darba lietu komisija; Ilgtspējīgas attīstības komisija (Sekretārs),Income | Academia,Izglītības Iestāde,Rēzeknes Tehnoloģiju akadēmija,90000011588,,Honorārs, € 550.66 ,,,Latvia,Rēzeknes municipality,Latgale,Izglitība ,
"Tērauda, Vita Anda",Pilntiesīgs mandāts,Attīstībai/Par!,2018,Deputāte - Latvijas Republikas Saeima,Juridiskā komisija (no 20.11.2018); Eiropas lietu komisija (Priekšsēdētāja no 20.11.2018),Position | Private Sector,Nodibinājums,Pasaules dabas fonds,40008067839,Padomes locekle,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Environment
"Tērauda, Vita Anda",Pilntiesīgs mandāts,Attīstībai/Par!,2018,Deputāte - Latvijas Republikas Saeima,Juridiskā komisija (no 20.11.2018); Eiropas lietu komisija (Priekšsēdētāja no 20.11.2018),Position | Private Sector,Biedrība,Baltijas-Melnās jūras alianse,40008135618,Padomes locekle,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Tērauda, Vita Anda",Pilntiesīgs mandāts,Attīstībai/Par!,2019,Deputāte - Latvijas Republikas Saeima,Juridiskā komisija; Eiropas lietu komisija (Priekšsēdētāja),Position | Private Sector,Nodibinājums,Pasaules dabas fonds,40008067839,Padomes locekle,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Environment
"Tērauda, Vita Anda",Pilntiesīgs mandāts,Attīstībai/Par!,2019,Deputāte - Latvijas Republikas Saeima,Juridiskā komisija; Eiropas lietu komisija (Priekšsēdētāja),Position | Private Sector,Biedrība,Baltijas-Melnās jūras alianse,40008135618,Padomes locekle,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Tērauda, Vita Anda",Pilntiesīgs mandāts,Attīstībai/Par!,2018,Deputāte - Latvijas Republikas Saeima,Juridiskā komisija (no 20.11.2018); Eiropas lietu komisija (Priekšsēdētāja no 20.11.2018),Income | Private Sector,Akciju Sabiedrība,Swedbank,40003074764,,Procenti, € 1.90 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Tērauda, Vita Anda",Pilntiesīgs mandāts,Attīstībai/Par!,2019,Deputāte - Latvijas Republikas Saeima,Juridiskā komisija; Eiropas lietu komisija (Priekšsēdētāja),Income | Private Sector,Akciju Sabiedrība,Swedbank,40003074764,,Procenti, € 1.90 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Tutins, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,Ārlietu komisija (no 20.11.2018); Ilgtspējīgas attīstības komisija (no 20.11.2018),Position | Private Sector,Biedrība,Latgalieši,50008091141,Valdes loceklis,,,,,Latvia,Rēzeknes municipality,Latgale,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - culture
"Tutins, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,Ārlietu komisija (no 20.11.2018); Ilgtspējīgas attīstības komisija (no 20.11.2018),Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,SAKNES PLUS,42403018474,,,,Kapitāla daļas, € 284.57 ,Latvia,Rēzeknes municipality,Latgale,Informācijas un komunikācijas pakalpojumi,
"Tutins, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Ārlietu komisija; Ilgtspējīgas attīstības komisija (līdz 28.11.2019); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 28.11.2019)",Position | Private Sector,Biedrība,Latgalieši,50008091141,,,,,,Latvia,Rēzeknes municipality,Latgale,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - culture
"Tutins, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Ārlietu komisija; Ilgtspējīgas attīstības komisija (līdz 28.11.2019); Pilsonības, migrācijas un sabiedrības saliedētības komisija (no 28.11.2019)",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,SAKNES PLUS,42403018474,,,,Kapitāla daļas, € 284.57 ,Latvia,Rēzeknes municipality,Latgale,Informācijas un komunikācijas pakalpojumi,
"Tutins, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,Ārlietu komisija (no 20.11.2018); Ilgtspējīgas attīstības komisija (no 20.11.2018),Income | Private Sector,Akciju Sabiedrība,Citadele banka,40103303559,,Procenti, € 0.06 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Position | Private Sector,Nodibinājums,BF,40008130678,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Position | Private Sector,Biedrība,Eurasia Partnership,40008223836,Valdes loceklis,,,,,Latvia,Garkalnes municipality,vidzeme,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Economics
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Position | Private Sector,Biedrība,Latvijas-Krievijas draudzības biedrība,40008176071,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Position | Private Sector,Biedrība,Latvijas-Kazahstānas draudzības biedrība,50008096331,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Position | Private Sector,Biedrība,BALTIJAS FORUMS,40008050476,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,TIESISKO PĒTĪJUMU INSTITŪTS,40003369817,,,,Kapitāla daļas," € 1,138.30 ",Latvia,Rīgas municipality,Rīga/Pierīga,"Profesionālie, zinātniskie un tehniskie pakalpojumi",
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,EIRO REĢIONS,50003670721,,,,Kapitāla daļas," € 1,479.79 ",Latvia,Rīgas municipality,Rīga/Pierīga,Vairumtidzniecība un mazumtirdzniecība,
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2018,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija (no 20.11.2018); Pieprasījumu komisija (no 20.11.2018)",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību ,DX-L,41503039774,,,,Kapitāla daļas, € 853.72 ,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Position | Private Sector,Biedrība,Latvijas-Krievijas draudzības biedrība,40008176071,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Position | Private Sector,Nodibinājums,BF,40008130678,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Position | Private Sector,Biedrība,Eurasia Partnership,40008223836,Valdes loceklis,,,,,Latvia,Garkalnes municipality,Vidzeme,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",CSO - Economics
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Position | Private Sector,Biedrība,Latvijas-Kazahstānas draudzības biedrība,50008096331,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Position | Private Sector,Biedrība,BALTIJAS FORUMS,40008050476,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību ,DX-L,41503039774,,,,Kapitāla daļas, € 853.72 ,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Holding | Commercial Companies,Sabiedrība ar Ierobežotu Atbildību,EIRO REĢIONS,50003670721,,,,Kapitāla daļas," € 1,479.79 ",Latvia,Rīgas municipality,Rīga/Pierīga,Vairumtidzniecība un mazumtirdzniecība,
"Urbanovičs, Jānis",Pilntiesīgs mandāts,Saskaņa,2019,Deputāts - Latvijas Republikas Saeima,"Tautsaimniecības, agrārās, vides un reģionālās politikas komisija; Pieprasījumu komisija",Income | Private Sector,Sabiedrība ar Ierobežotu Atbildību,Inchcape Motors Latvia,40003073379,,U.c. ienākumi," € 46,000.00 ",,,Latvia,Rīgas municipality,Rīga/Pierīga,Vairumtidzniecība un mazumtirdzniecība,
"Valainis, Viktors",Pilntiesīgs mandāts,Zaļo un Zemnieku Savienība,2018,Deputāts - Latvijas Republikas Saeima,Valsts pārvaldes un pašvaldības komisija (no 20.11.2018); Publisko izdevumu un revīzijas komisija (no 20.11.2018),Position | Private Sector,Biedrība,BRĪVIE DEMOKRĀTI,40008191935,Likvidators,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi",
"Valainis, Viktors",Pilntiesīgs mandāts,Zaļo un Zemnieku Savienība,2018,Deputāts - Latvijas Republikas Saeima,Valsts pārvaldes un pašvaldības komisija (no 20.11.2018); Publisko izdevumu un revīzijas komisija (no 20.11.2018),Position | Private Sector,Biedrība,Latvijas Lielo pilsētu asociācija,40008062649,Izpilddirektors,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Valainis, Viktors",Pilntiesīgs mandāts,Zaļo un Zemnieku Savienība,2018,Deputāts - Latvijas Republikas Saeima,Valsts pārvaldes un pašvaldības komisija (no 20.11.2018); Publisko izdevumu un revīzijas komisija (no 20.11.2018),Income | Private Sector,Biedrība,Latvijas Lielo pilsētu asociācija,40008062649,,Alga," € 33,087.48 ",,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Valainis, Viktors",Pilntiesīgs mandāts,Zaļo un Zemnieku Savienība,2019,Deputāts - Latvijas Republikas Saeima,Valsts pārvaldes un pašvaldības komisija; Publisko izdevumu un revīzijas komisija; Administratīvi teritoriālās reformas komisija (no 21.11.2019),Position | Private Sector,Biedrība,Latvijas Lielo pilsētu asociācija,40008062649,Izpilddirektors,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Valainis, Viktors",Pilntiesīgs mandāts,Zaļo un Zemnieku Savienība,2019,Deputāts - Latvijas Republikas Saeima,Valsts pārvaldes un pašvaldības komisija; Publisko izdevumu un revīzijas komisija; Administratīvi teritoriālās reformas komisija (no 21.11.2019),Income | Private Sector,Biedrība,Latvijas Lielo pilsētu asociācija,40008062649,,Alga," € 33,043.61 ",,,Latvia,Rīgas municipality,Rīga/Pierīga,"Pilsoniskā sabiedrība, profesionāļu apvienības, citi pakalpojumi","CSO - Politics, democracy"
"Voika, Inese",Pilntiesīgs mandāts,Attīstībai/Par!,2018,Deputāte - Latvijas Republikas Saeima,Ārlietu komisija (Sekretāre no 20.11.2018); Publisko izdevumu un revīzijas komisija (no 20.11.2018),Position | Private Sector,Sabiedrība ar Ierobežotu Atbildību,ANI Leadership Partners,40103620212,Valdes loceklis,,,,,Latvia,Rīgas municipality,Rīga/Pierīga,Izglitība ,
"Voika, Inese",Pilntiesīgs mandāts,Attīstībai/Par!,2019,Deputāte - Latvijas Republikas Saeima,"Ārlietu komisija (Sekretāre līdz 30.05.2019; Sekretāre no 20.06.2019); Publisko izdevumu un revīzijas komisija; Izglītības, kultūras un zinātnes komisija (no 30.05.2019 līdz 20.06.2019)",Income | Private Sector,Sabiedrība ar Ierobežotu Atbildību,Rīgas Juridiskā augstskola,40003386183,,Honorārs," € 3,786.00 ",,,Latvia,Rīgas municipality,Rīga/Pierīga,Izglitība ,
"Voika, Inese",Pilntiesīgs mandāts,Attīstībai/Par!,2019,Deputāte - Latvijas Republikas Saeima,"Ārlietu komisija (Sekretāre līdz 30.05.2019; Sekretāre no 20.06.2019); Publisko izdevumu un revīzijas komisija; Izglītības, kultūras un zinātnes komisija (no 30.05.2019 līdz 20.06.2019)",Income | Private Sector,Ārvalsts juridiska persona,SCHOOL OF CIVIC EDUCATION,,,Honorārs, € 678.00 ,,,UK,,,Izglitība ,
"Voika, Inese",Pilntiesīgs mandāts,Attīstībai/Par!,2018,Deputāte - Latvijas Republikas Saeima,Ārlietu komisija (Sekretāre no 20.11.2018); Publisko izdevumu un revīzijas komisija (no 20.11.2018),Income | Private Sector,Akciju Sabiedrība,Citadele banka,40103303559,,Procenti, € 0.03 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
"Voika, Inese",Pilntiesīgs mandāts,Attīstībai/Par!,2019,Deputāte - Latvijas Republikas Saeima,"Ārlietu komisija (Sekretāre līdz 30.05.2019; Sekretāre no 20.06.2019); Publisko izdevumu un revīzijas komisija; Izglītības, kultūras un zinātnes komisija (no 30.05.2019 līdz 20.06.2019)",Income | Private Sector,Akciju Sabiedrība,Citadele banka,40103303559,,Procenti, € 0.03 ,,,Latvia,Rīgas municipality,Rīga/Pierīga,Finanšu un apdrošināšanas darbības,
